2,27.32,-1
2,30.28,115
2,29.8,116
2,27.84,121
2,32.03,123
2,31.64,121
2,32.37,122
2,34.27,120
2,34.22,123
2,33.49,-1
2,35.89,-1
2,-1,-1
2,36.64,118
2,37.69,122
2,-1,-1
2,34.75,126
2,31.43,126
2,30.91,126
2,29.86,123
2,26.71,122
2,27.66,127
2,28.67,123
2,25.01,-1
2,23.56,113
2,25.81,-1
2,20.97,113
2,23.53,115
2,-1,115
2,18.34,110
2,19.36,122
2,15.91,111
2,16.13,112
2,15.58,118
2,13.76,110
2,14.31,-1
2,11.23,-1
2,17.04,-1
2,-1,-1
2,5.69,106
2,4.89,-1
2,2.36,111
2,3.95,111
2,2.22,110
2,2.44,-1
2,3.88,110
2,3.19,113
2,2.31,103
2,2.29,100
2,1.39,99
2,2.31,107
2,-0.31,-1
2,-0.93,-1
2,1.92,-1
2,2.78,110
2,1.55,106
2,0.78,100
2,-2.22,105
2,-0.1,103
2,-0.69,107
2,-1.93,108
2,-0.65,110
2,-3,-1
2,-3.07,108
2,-1,-1
2,-3.22,114
2,-1.83,117
2,-1,-1
2,-4.72,-1
2,-1,-1
2,-9.85,110
2,-10.16,107
2,-11.05,114
2,-13.14,110
2,-12.38,117
2,-12.15,111
2,-12.61,-1
2,-13.04,115
2,-11.95,113
2,-13.37,-1
2,-15.1,-1
2,-9.64,-1
2,-8.28,118
2,-8.17,-1
2,-9.17,-1
2,-11.18,124
2,-11.12,-1
2,-11.69,127
2,-12.97,120
2,-14.58,126
2,-14.61,-1
2,-12.59,-1
2,-13.73,-1
2,-14.62,119
2,-15.85,-1
2,-16.69,-1
2,-18.39,-1
2,-18.69,-1
2,-19.33,-1
2,-19.31,-1
2,-20.1,-1
2,-22.73,-1
2,-21.36,-1
2,-20.91,-1
2,-20.91,-1
2,-22.59,127
2,-22.86,-1
2,-20.99,-1
2,-24.54,-1
2,-23.92,-1
2,-25.08,-1
2,-22.42,-1
2,-22.91,-1
2,-22.66,-1
2,-21.51,125
2,-22.78,129
2,-21.62,125
2,-21.38,-1
2,-21.24,-1
2,-19.54,-1
2,-1,-1
2,-16.52,122
2,-18.11,-1
2,-16.3,126
2,-16.54,120
2,-17.08,-1
2,-14.77,130
2,-9.95,-1
2,-13.68,120
2,-14.05,-1
2,-13.08,-1
2,-14.6,-1
2,-10.65,-1
2,-1,-1
2,-7.68,118
2,-5.75,121
2,-6.79,118
2,-5.81,-1
2,-6,-1
2,-6.05,-1
2,-6.09,123
2,-1.96,-1
2,-4.06,116
2,-5.98,-1
2,-0.52,112
2,-0.02,116
2,0.92,113
2,-0.62,-1
2,-0.51,-1
2,-0.33,-1
2,-0.56,-1
2,-2.41,-1
2,-1.52,-1
2,-2.62,105
2,-3.98,104
2,-3.14,108
2,-2.09,-1
2,-2.21,110
2,0.22,105
2,-0.83,106
2,-0.38,107
2,-0.76,-1
2,0.14,109
